,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
337,0,0,0,1,190,0,0,0,0,novation,novation circuit rhythm ,Madrid,2024/02/06,2024/07/15,2024/2/9,158
338,0,0,0,1,100,0,0,0,0,-,m audio keystation 61 mk3 ,Barcelona,2024/02/08,2024/07/16,2024/2/9,86
339,0,0,0,1,60,0,0,0,0,eurorack,eurorack ladik quantizer ,Zaragoza,2024/02/07,2024/07/16,2024/2/9,86
340,0,0,0,1,900,0,0,0,0,elektron,elektron analog rytm mk1 ,Almería,2024/02/02,2024/07/16,2024/2/9,376
341,0,0,0,1,190,0,0,0,0,akai,akai sg01v ,Madrid,2023/03/31,2024/07/17,2024/2/9,1202
342,0,0,0,1,95,0,0,0,0,roland,roland e15 ,Barcelona,2024/02/05,2024/07/14,2024/2/9,142
343,0,0,0,1,150,0,0,0,0,erica synths ,black joystick 2 ,Barcelona,2024/02/07,2024/07/16,2024/2/9,112
344,0,0,0,1,120,0,0,0,0,eurorack,case eurorack con teclado ,Tarragona,2024/02/09,2024/07/17,2024/2/9,114
345,0,0,0,1,65,0,0,0,0,native,native instruments maschine mk1 ,Valencia,2024/01/26,2024/07/13,2024/2/9,456
346,0,0,0,1,950,0,0,0,0,novation,novation peak en perfecto estado con soporte y desksaver ,Girona,2024/02/05,2024/07/14,2024/2/9,118
347,0,0,0,1,800,0,0,0,0,roland,roland fa-06 ,Granada,2023/06/24,2024/07/14,2024/2/9,1577
348,0,1,1,0,0,0,1,0,0,-,erica black sequencer tb ,Zaragoza,2024/02/07,2024/07/16,2024/2/9,84
349,0,0,0,1,500,0,0,0,0,roland,roland tr-8s ,Murcia,2023/09/21,2024/01/31,2024/2/9,397
350,0,0,0,1,175,0,0,0,0,midi,controlador midi swissonic 88 teclas ,Guadalajara,2023/09/23,2024/07/14,2024/2/9,604
351,0,0,0,1,450,0,0,0,0,casio,casio privia px-160 ,Madrid,2024/02/09,2024/07/17,2024/2/9,54
352,0,0,0,1,300,0,0,0,0,-,cold mac -módulo eurorack- ,Granada,2023/12/13,2024/06/10,2024/2/9,322
353,0,0,0,1,1165,0,0,0,0,eurorack,"varias cosas eurorack cases, módulos ",Madrid,2024/02/08,2024/07/16,2024/2/9,187
354,0,0,0,1,800,0,0,0,0,yamaha,yamaha modx 6 más accesorios originales yamaha ,Madrid,2024/02/04,2024/07/13,2024/2/9,230
355,0,0,0,1,30,0,0,0,0,-,funda soundwear ,Pontevedra,2023/09/27,2024/06/07,2024/2/9,156
356,0,0,0,1,400,0,0,0,0,vermona,vermona piano strings sintetizador ,Madrid,2023/09/11,2024/07/17,2024/2/9,1171
357,0,0,0,1,1600,0,0,0,0,arturia,arturia origin desktop ,Lleida,2024/02/04,2024/07/12,2024/2/9,414
358,0,0,0,1,1200,0,0,0,0,elektron,elektron maschinedrume sps-1uw ,Barcelona,2024/02/05,2024/03/15,2024/2/9,238
359,0,0,0,1,140,0,0,0,0,roland,caja de ritmos roland r8 ,Barcelona,2024/02/07,2024/07/16,2024/2/9,140
360,0,0,0,1,290,0,0,0,0,-,microfreak stellar + microfono + decksaver ,Valencia,2024/02/02,2024/07/14,2024/2/9,354
361,0,0,0,1,290,0,0,0,0,intellijel,intellijel plonk modular eurorack ,Barcelona,2024/02/06,2024/07/15,2024/2/9,144
362,0,0,0,1,7000,0,0,0,0,korg,korg arp2600 fs reissu 2020 ,Madrid,2023/09/08,2024/07/14,2024/2/9,759
363,0,0,0,1,45,0,0,0,0,eurorack,eurorack secuenciador cv y gates ,Zaragoza,2024/02/07,2024/07/16,2024/2/9,108
364,0,0,0,1,390,0,0,0,0,roland,se02 roland boutique ,Madrid,2023/09/08,2024/07/14,2024/2/9,541
365,0,0,0,1,150,0,0,0,0,roland,roland mc 307 ,Asturias,2023/11/23,2024/07/15,2024/2/9,816
366,0,0,1,0,0,0,0,0,0,moog,moog dfam por subharmonican ,Barcelona,2024/02/04,2024/07/13,2024/2/9,162
367,0,0,1,0,1800,0,0,0,0,prophet,o prophet 6 ,Cádiz,2024/02/08,2024/07/16,2024/2/9,206
368,0,0,1,0,2650,0,0,0,0,system,polivoks system ,Valencia,2024/02/03,2024/07/12,2024/2/9,294
369,0,0,0,1,110,0,0,0,0,native,native instrument komplete kontrol s25 ,Barcelona,2023/11/20,2024/05/18,2024/2/9,240
370,0,0,0,1,7650,0,0,0,0,roland,roland tr-808 rhythm composer ,Alicante,2023/12/06,2024/07/12,2024/2/9,543
371,0,0,0,1,250,0,0,0,0,-,microkorg xl + ,Málaga,2023/11/06,2024/05/04,2024/2/9,198
372,0,0,0,1,175,0,0,0,0,buchla,buchla 281t tiptop audio ,Barcelona,2024/02/06,2024/07/15,2024/2/9,178
